waveform	[0]		[1]	
t0	24.3.2015  13:57:49		24.3.2015  13:57:49	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:57:49	5,732641E-3	24.3.2015  13:57:49	-4,876472E-1
24.3.2015  13:57:49	6,054975E-3	24.3.2015  13:57:49	-4,957056E-1
24.3.2015  13:57:49	6,538475E-3	24.3.2015  13:57:49	-4,988645E-1
24.3.2015  13:57:49	7,376542E-3	24.3.2015  13:57:49	-5,063106E-1
24.3.2015  13:57:49	7,827809E-3	24.3.2015  13:57:49	-5,121772E-1
24.3.2015  13:57:49	8,440243E-3	24.3.2015  13:57:49	-5,190752E-1
24.3.2015  13:57:49	8,955977E-3	24.3.2015  13:57:49	-5,244261E-1
24.3.2015  13:57:49	9,632877E-3	24.3.2015  13:57:49	-5,302282E-1
24.3.2015  13:57:49	1,024531E-2	24.3.2015  13:57:49	-5,354823E-1
24.3.2015  13:57:49	1,108338E-2	24.3.2015  13:57:49	-5,410910E-1
24.3.2015  13:57:49	1,137348E-2	24.3.2015  13:57:49	-5,445401E-1
24.3.2015  13:57:49	1,211485E-2	24.3.2015  13:57:49	-5,548227E-1
24.3.2015  13:57:49	1,263058E-2	24.3.2015  13:57:49	-5,582073E-1
24.3.2015  13:57:49	1,321078E-2	24.3.2015  13:57:49	-5,637515E-1
24.3.2015  13:57:49	1,395215E-2	24.3.2015  13:57:49	-5,669105E-1
24.3.2015  13:57:49	1,440341E-2	24.3.2015  13:57:49	-5,754203E-1
24.3.2015  13:57:49	1,501585E-2	24.3.2015  13:57:49	-5,802232E-1
24.3.2015  13:57:49	1,556381E-2	24.3.2015  13:57:49	-5,835755E-1
24.3.2015  13:57:49	1,630518E-2	24.3.2015  13:57:49	-5,876048E-1
24.3.2015  13:57:49	1,672421E-2	24.3.2015  13:57:49	-5,946318E-1
24.3.2015  13:57:49	1,740111E-2	24.3.2015  13:57:49	-5,987578E-1
24.3.2015  13:57:49	1,820695E-2	24.3.2015  13:57:49	-6,035607E-1
24.3.2015  13:57:49	1,872268E-2	24.3.2015  13:57:49	-6,094918E-1
24.3.2015  13:57:49	1,907725E-2	24.3.2015  13:57:49	-6,234492E-1
24.3.2015  13:57:49	2,300972E-2	24.3.2015  13:57:49	-7,109010E-1
