waveform	[0]		[1]	
t0	24.3.2015  13:43:52		24.3.2015  13:43:52	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:43:52	-4,271097E-2	24.3.2015  13:43:52	3,409983E-1
24.3.2015  13:43:52	-4,245310E-2	24.3.2015  13:43:52	3,334234E-1
24.3.2015  13:43:52	-4,242087E-2	24.3.2015  13:43:52	3,260096E-1
24.3.2015  13:43:52	-4,225970E-2	24.3.2015  13:43:52	3,204010E-1
24.3.2015  13:43:52	-4,196960E-2	24.3.2015  13:43:52	3,130517E-1
24.3.2015  13:43:52	-4,180843E-2	24.3.2015  13:43:52	3,053156E-1
24.3.2015  13:43:52	-4,164727E-2	24.3.2015  13:43:52	2,996425E-1
24.3.2015  13:43:52	-4,151833E-2	24.3.2015  13:43:52	2,929379E-1
24.3.2015  13:43:52	-4,109930E-2	24.3.2015  13:43:52	2,834290E-1
24.3.2015  13:43:52	-4,093813E-2	24.3.2015  13:43:52	2,767566E-1
24.3.2015  13:43:52	-4,048687E-2	24.3.2015  13:43:52	2,691495E-1
24.3.2015  13:43:52	-4,022900E-2	24.3.2015  13:43:52	2,601885E-1
24.3.2015  13:43:52	-3,993890E-2	24.3.2015  13:43:52	2,542253E-1
24.3.2015  13:43:52	-3,964880E-2	24.3.2015  13:43:52	2,459735E-1
24.3.2015  13:43:52	-3,951987E-2	24.3.2015  13:43:52	2,327900E-1
24.3.2015  13:43:52	-3,884296E-2	24.3.2015  13:43:52	2,289542E-1
24.3.2015  13:43:52	-3,871403E-2	24.3.2015  13:43:52	2,225720E-1
24.3.2015  13:43:52	-3,832723E-2	24.3.2015  13:43:52	2,147070E-1
24.3.2015  13:43:52	-3,803713E-2	24.3.2015  13:43:52	2,069387E-1
24.3.2015  13:43:52	-3,784373E-2	24.3.2015  13:43:52	2,002019E-1
24.3.2015  13:43:52	-3,755363E-2	24.3.2015  13:43:52	1,919501E-1
24.3.2015  13:43:52	-3,697343E-2	24.3.2015  13:43:52	1,863092E-1
24.3.2015  13:43:52	-3,684450E-2	24.3.2015  13:43:52	1,758011E-1
24.3.2015  13:43:52	-3,645770E-2	24.3.2015  13:43:52	1,687742E-1
24.3.2015  13:43:52	-3,584526E-2	24.3.2015  13:43:52	1,626176E-1
24.3.2015  13:43:52	-3,552293E-2	24.3.2015  13:43:52	1,535600E-1
24.3.2015  13:43:52	-3,510389E-2	24.3.2015  13:43:52	1,460819E-1
24.3.2015  13:43:52	-3,462039E-2	24.3.2015  13:43:52	1,397963E-1
24.3.2015  13:43:52	-3,429806E-2	24.3.2015  13:43:52	1,302875E-1
24.3.2015  13:43:52	-3,397573E-2	24.3.2015  13:43:52	1,234540E-1
24.3.2015  13:43:52	-3,336329E-2	24.3.2015  13:43:52	1,145898E-1
24.3.2015  13:43:52	-3,313766E-2	24.3.2015  13:43:52	1,071439E-1
24.3.2015  13:43:52	-3,258969E-2	24.3.2015  13:43:52	9,660355E-2
24.3.2015  13:43:52	-3,220289E-2	24.3.2015  13:43:52	9,334798E-2
24.3.2015  13:43:52	-3,155823E-2	24.3.2015  13:43:52	8,325893E-2
