waveform	[0]		[1]	
t0	24.3.2015  13:51:24		24.3.2015  13:51:24	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:51:24	4,204710E-2	24.3.2015  13:51:24	-2,209336E-1
24.3.2015  13:51:24	4,224050E-2	24.3.2015  13:51:24	-2,190640E-1
24.3.2015  13:51:24	4,217603E-2	24.3.2015  13:51:24	-2,172912E-1
24.3.2015  13:51:24	4,291740E-2	24.3.2015  13:51:24	-2,159052E-1
24.3.2015  13:51:24	4,288516E-2	24.3.2015  13:51:24	-2,142613E-1
24.3.2015  13:51:24	4,282070E-2	24.3.2015  13:51:24	-2,121016E-1
24.3.2015  13:51:24	4,243390E-2	24.3.2015  13:51:24	-2,096841E-1
24.3.2015  13:51:24	4,272400E-2	24.3.2015  13:51:24	-2,075889E-1
24.3.2015  13:51:24	4,304633E-2	24.3.2015  13:51:24	-2,056872E-1
24.3.2015  13:51:24	4,294963E-2	24.3.2015  13:51:24	-1,938575E-1
24.3.2015  13:51:24	4,178923E-2	24.3.2015  13:51:24	-1,922458E-1
24.3.2015  13:51:24	4,259506E-2	24.3.2015  13:51:24	-1,908276E-1
24.3.2015  13:51:24	4,253060E-2	24.3.2015  13:51:24	-1,894093E-1
24.3.2015  13:51:24	4,265953E-2	24.3.2015  13:51:24	-1,879910E-1
24.3.2015  13:51:24	4,275623E-2	24.3.2015  13:51:24	-1,865083E-1
24.3.2015  13:51:24	4,256283E-2	24.3.2015  13:51:24	-1,846710E-1
24.3.2015  13:51:24	4,256283E-2	24.3.2015  13:51:24	-1,825114E-1
24.3.2015  13:51:24	4,256283E-2	24.3.2015  13:51:24	-1,802550E-1
24.3.2015  13:51:24	4,201486E-2	24.3.2015  13:51:24	-1,777086E-1
24.3.2015  13:51:24	4,204710E-2	24.3.2015  13:51:24	-1,750332E-1
24.3.2015  13:51:24	4,214380E-2	24.3.2015  13:51:24	-1,724868E-1
24.3.2015  13:51:24	4,166030E-2	24.3.2015  13:51:24	-1,696502E-1
24.3.2015  13:51:24	4,140243E-2	24.3.2015  13:51:24	-1,665236E-1
24.3.2015  13:51:24	4,101563E-2	24.3.2015  13:51:24	-1,629779E-1
24.3.2015  13:51:24	4,095116E-2	24.3.2015  13:51:24	-1,598191E-1
24.3.2015  13:51:24	4,091893E-2	24.3.2015  13:51:24	-1,570470E-1
24.3.2015  13:51:24	4,049990E-2	24.3.2015  13:51:24	-1,537914E-1
24.3.2015  13:51:24	4,017756E-2	24.3.2015  13:51:24	-1,502135E-1
24.3.2015  13:51:24	4,014533E-2	24.3.2015  13:51:24	-1,467645E-1
24.3.2015  13:51:24	3,950066E-2	24.3.2015  13:51:24	-1,432833E-1
24.3.2015  13:51:24	3,937173E-2	24.3.2015  13:51:24	-1,395443E-1
24.3.2015  13:51:24	3,921056E-2	24.3.2015  13:51:24	-1,358697E-1
24.3.2015  13:51:24	3,885599E-2	24.3.2015  13:51:24	-1,324207E-1
24.3.2015  13:51:24	3,846919E-2	24.3.2015  13:51:24	-1,290040E-1
24.3.2015  13:51:24	3,837249E-2	24.3.2015  13:51:24	-1,251360E-1
24.3.2015  13:51:24	3,753443E-2	24.3.2015  13:51:24	-1,213002E-1
24.3.2015  13:51:24	3,766336E-2	24.3.2015  13:51:24	-1,176900E-1
24.3.2015  13:51:24	3,743773E-2	24.3.2015  13:51:24	-1,139832E-1
24.3.2015  13:51:24	3,714763E-2	24.3.2015  13:51:24	-1,100185E-1
24.3.2015  13:51:24	3,659966E-2	24.3.2015  13:51:24	-1,061183E-1
24.3.2015  13:51:24	3,614839E-2	24.3.2015  13:51:24	-1,023147E-1
24.3.2015  13:51:24	3,589053E-2	24.3.2015  13:51:24	-9,838227E-2
